Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Allen, Grant",PHYS 1B - Electricity and Magnetism (A),S215,39,38,97.40%,100.00%,8.61,B+ (3.54),B+ (3.69)
"Gustafson, Scott Matthew",PHYS 1BL - Electricity & Magnetism Lab (0),S215,36,14,75.00%,83.30%,5.1,B+ (3.40),B (3.04)
"Markowitz, Alex Gary","PHYS 1C - Waves, Optics & Modern Physics (A)",S215,45,12,81.80%,81.80%,8.7,B+ (3.30),B- (2.99)
"Gustafson, Scott Matthew","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",S215,45,9,83.30%,83.30%,4.17,B+ (3.50),B- (2.97)
"Eldridge, Michael James",PHYS 2B - Phys-Electricity and Magnetism (A),S215,99,29,88.50%,76.90%,8.5,B+ (3.63),B- (2.72)
"Allen, Grant","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",S215,116,113,89.40%,85.80%,7.62,B+ (3.30),B+ (3.64)
"Paddock, Mark","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",S215,76,22,57.90%,94.70%,9.97,B+ (3.42),B (3.25)
"Michelsen, Eric Leonard",PHYS 2D - Phys-Relativity&Quantm Physics (A),S215,82,21,95.00%,75.00%,10.7,B (3.10),B- (2.96)
"Kishimoto, Chad T.",PHYS 1A - Mechanics (A),S115,45,14,72.70%,90.90%,7.59,B (3.00),C+ (2.65)
"Schanning, Ian Lennon",PHYS 1AL - Mechanics Laboratory (0),S115,43,9,62.50%,75.00%,3.25,A (4.00),B+ (3.41)
"Allen, Grant",PHYS 1B - Electricity and Magnetism (A),S115,46,44,75.00%,90.90%,8.59,B+ (3.37),B+ (3.50)
"Schanning, Ian Lennon",PHYS 1BL - Electricity & Magnetism Lab (0),S115,42,21,70.00%,85.00%,6.85,B (3.06),B+ (3.41)
"Skibba, Ramin Adrian","PHYS 1C - Waves, Optics & Modern Physics (A)",S115,47,7,71.40%,85.70%,7.64,B- (2.86),B- (2.93)
"Schanning, Ian Lennon","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",S115,43,5,60.00%,80.00%,6.9,B (3.20),B+ (3.30)
"Boucheron, Leandra Susan",PHYS 2A - Physics-Mechanics (A),S115,92,85,86.90%,91.70%,8.72,B (3.12),B- (2.91)
"Kadakia, Nirag Shailesh",PHYS 2B - Phys-Electricity and Magnetism (A),S115,109,103,82.20%,98.00%,9.05,B (3.05),C+ (2.51)
"Paddock, Mark",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),S115,33,11,70.00%,70.00%,7.1,B+ (3.30),B+ (3.35)
"Shotwell, Brian","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",S115,91,47,97.90%,100.00%,7.39,B+ (3.36),B (3.29)
"Barreiro Guerrero, Julio",PHYS 100C - Electromagnetism III (A),SP15,30,23,76.20%,66.70%,8.2,B- (2.95),B (3.27)
"Kleinfeld, David",PHYS 120 - Circuits and Electronics (A),SP15,66,48,87.20%,91.50%,9.73,B+ (3.46),B+ (3.35)
"Burgasser, Adam Jonathan",PHYS 13 - Life in the Universe (A),SP15,23,10,100.00%,90.00%,6.1,B (3.00),B (3.25)
"Branson, James G",PHYS 130A - Quantum Physics I (A),SP15,62,30,85.70%,50.00%,9.64,B- (2.88),B (3.08)
"Averitt, Richard Douglas",PHYS 133 - Condensed Matter/MATL Sci. Lab (A),SP15,14,7,100.00%,100.00%,6.9,B (3.20),N/A
"Kuti, Julius",PHYS 142 - Comp Phys II:PDE & Matrix Modl (A),SP15,8,2,100.00%,50.00%,6.5,B+ (3.50),N/A
"Dubin, Daniel Herschel",PHYS 151 - Elementary Plasma Physics (A),SP15,19,8,87.50%,100.00%,6.5,B (3.14),N/A
"Sinha, Sunil K",PHYS 152B - Electronic Materials (A),SP15,3,2,100.00%,100.00%,6.5,B (3.00),N/A
"Jenkins, Elizabeth",PHYS 154 - Elementary Particle Physics (A),SP15,8,2,100.00%,100.00%,5.5,B (3.00),N/A
"Keating, Brian",PHYS 162 - Cosmology (A),SP15,39,14,84.60%,61.50%,4.83,B (3.25),B (3.26)
"Wright, Shelly Adams",PHYS 164 - Observational Astrophysics Lab (A),SP15,15,9,100.00%,100.00%,11.25,B (3.25),N/A
"Palacci, Jeremie",PHYS 173 - Modern Physics Lab:Bio&Quantum (A),SP15,6,3,100.00%,100.00%,11.17,A (4.00),N/A
"Jun, Suckjoon",PHYS 177 - Physics of the Cell (A),SP15,1,1,100.00%,100.00%,8.5,A (4.00),N/A
"Anderson, Michael G.",PHYS 1A - Mechanics (A),SP15,269,100,71.60%,37.90%,5.99,B (3.03),B- (2.97)
"Groisman, Alexander",PHYS 1AL - Mechanics Laboratory (0),SP15,256,92,72.10%,62.80%,3.49,B+ (3.33),B (3.22)
"Markowitz, Alex Gary",PHYS 1B - Electricity and Magnetism (A),SP15,308,104,71.30%,49.50%,5.8,B (3.01),B- (2.79)
"Groisman, Alexander",PHYS 1BL - Electricity & Magnetism Lab (0),SP15,294,83,75.00%,66.30%,3.9,B+ (3.51),B (3.27)
"Anderson, Michael G.","PHYS 1C - Waves, Optics & Modern Physics (A)",SP15,140,42,67.50%,60.00%,5.3,B (3.16),B (3.01)
"Skibba, Ramin Adrian","PHYS 1C - Waves, Optics & Modern Physics (B)",SP15,182,67,65.60%,46.90%,5.38,B (3.06),B- (2.91)
"Paddock, Mark","PHYS 1C - Waves, Optics & Modern Physics (C)",SP15,412,342,85.10%,96.20%,5.5,B+ (3.52),B+ (3.48)
"Groisman, Alexander","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",SP15,734,280,71.30%,68.20%,3.53,B+ (3.46),B+ (3.31)
"Dudko, Olga",PHYS 2A - Physics-Mechanics (A),SP15,278,103,85.90%,94.90%,7.13,B (3.01),C+ (2.62)
"Dudko, Olga",PHYS 2A - Physics-Mechanics (B),SP15,165,74,91.80%,98.60%,7.18,B- (2.84),C+ (2.62)
"Schuller, Ivan K",PHYS 2B - Phys-Electricity and Magnetism (A),SP15,224,93,80.00%,42.20%,5.91,B (3.19),C+ (2.65)
"Shpyrko, Oleg",PHYS 2B - Phys-Electricity and Magnetism (B),SP15,409,153,91.90%,99.30%,5.65,B+ (3.36),B- (2.86)
"Shpyrko, Oleg",PHYS 2B - Phys-Electricity and Magnetism (C),SP15,384,150,91.70%,98.60%,5.54,B+ (3.32),B- (2.86)
"Yagil, Avi",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),SP15,164,61,80.00%,80.00%,5.22,B+ (3.40),B- (2.94)
"Michelsen, Eric Leonard","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",SP15,353,141,83.20%,75.90%,6.54,B (3.23),B- (2.95)
"Keating, Brian","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",SP15,260,88,45.10%,65.90%,7.13,B (3.28),B (3.09)
"Collins, Eva-Maria Schoetz",PHYS 2D - Phys-Relativity&Quantm Physics (A),SP15,134,111,96.40%,95.50%,6.33,B (3.23),B- (2.92)
"Butov, Leonid",PHYS 2DL - Physics Lab-Modern Physics (A),SP15,50,23,90.90%,81.80%,5.07,A- (3.71),B+ (3.30)
"Paar, Hans Peter","PHYS 4B - Phys Majrs-Mech,Fluid,Wav,Heat (A)",SP15,80,35,82.90%,54.30%,6.97,B (3.26),C+ (2.59)
"Hirsch, Jorge Eduardo",PHYS 4E - Physics Majors-Quantum Physics (A),SP15,30,14,85.70%,57.10%,6.64,B- (2.77),B (3.04)
"Grinstein, Benjamin",PHYS 87 - Freshman Seminar (A),SP15,12,9,88.90%,88.90%,1.39,B (3.00),N/A
"Tytler, David Robert",PHYS 9 - The Solar System (A),SP15,37,8,62.50%,75.00%,3.25,B+ (3.38),B (3.12)
"Tytler, David Robert",PHYS 10 - Concepts In Physics (A),WI15,185,61,68.30%,70.00%,4.81,B (3.20),B (3.18)
"Surko, Clifford M",PHYS 100B - Electromagnetism II (A),WI15,60,18,94.40%,94.40%,6.83,B (3.22),B- (2.79)
"Dubin, Daniel Herschel",PHYS 105B - Mathematical&Computatnl Phy II (A),WI15,20,8,100.00%,100.00%,14.25,B (3.13),B (3.11)
"Wu, Congjun",PHYS 110B - Mechanics II (A),WI15,40,11,100.00%,100.00%,9.77,B+ (3.60),B+ (3.44)
"Murphy, Thomas",PHYS 124 - Laboratory Projects (A),WI15,21,7,100.00%,100.00%,10.17,A- (3.83),B+ (3.32)
"McGreevy, John A.",PHYS 130C - Quantum Physics III (A),WI15,24,10,70.00%,100.00%,10.5,B (3.00),B (3.01)
"Fogler, Michael M.",PHYS 140B - Statistical & Thermal Phys II (A),WI15,4,2,100.00%,100.00%,2.5,A (4.00),N/A
"Manohar, Aneesh Vasant",PHYS 140B - Statistical & Thermal Phys II (B),WI15,1,1,100.00%,100.00%,0,N/A,N/A
"Kuti, Julius",PHYS 141 - Comp Phys I:Prob Models & Simu (A),WI15,8,3,66.70%,66.70%,8.5,A (4.00),N/A
"Maple, M. Brian",PHYS 152A - Condensed Matter Physics (A),WI15,11,4,50.00%,50.00%,6.5,B (3.00),N/A
"Konopacky, Quinn Morgan",PHYS 160 - Stellar Astrophysics (A),WI15,23,20,95.00%,95.00%,5.66,B+ (3.39),B- (2.87)
"Fuller, George Michael",PHYS 161 - Black Holes (A),WI15,26,7,85.70%,100.00%,4.5,A- (3.71),A- (3.78)
"Hwa, Terence T.",PHYS 176 - Quantitative Molecular Biology (A),WI15,3,1,100.00%,100.00%,20.5,C (2.00),N/A
"Sharpee, Tatyana",PHYS 178 - Biophysics/Neurons & Networks (A),WI15,12,5,80.00%,80.00%,8.5,B (3.25),N/A
"Yagil, Avi",PHYS 1A - Mechanics (A),WI15,280,109,77.60%,72.90%,6.48,B (3.08),C+ (2.58)
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (0),WI15,271,93,82.60%,78.30%,4.07,B+ (3.56),B+ (3.45)
"Groisman, Alexander",PHYS 1B - Electricity and Magnetism (A),WI15,142,43,73.80%,71.40%,5.21,B (3.17),B- (2.80)
"Wuerthwein, Frank",PHYS 1B - Electricity and Magnetism (B),WI15,338,126,78.30%,86.10%,5.92,B (3.19),B (3.15)
"Wuerthwein, Frank",PHYS 1B - Electricity and Magnetism (C),WI15,341,140,74.40%,85.00%,5.16,B (3.20),B (3.15)
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (0),WI15,805,271,73.20%,73.60%,3.74,B+ (3.46),B+ (3.42)
"Burgasser, Adam Jonathan","PHYS 1C - Waves, Optics & Modern Physics (A)",WI15,187,73,80.60%,84.70%,5.83,B+ (3.38),B (3.28)
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",WI15,174,52,71.40%,71.40%,3.93,A- (3.71),B+ (3.56)
"Sharma, Vivek A.",PHYS 2A - Physics-Mechanics (A),WI15,338,199,81.40%,43.80%,7.12,B (3.11),B- (2.96)
"Sharma, Vivek A.",PHYS 2A - Physics-Mechanics (B),WI15,323,185,84.00%,43.40%,7.23,B (3.06),B- (2.96)
"Sharma, Vivek A.",PHYS 2A - Physics-Mechanics (C),WI15,303,157,81.70%,50.30%,7.23,B (3.24),B- (2.96)
"Shotwell, Brian",PHYS 2B - Phys-Electricity and Magnetism (A),WI15,311,115,81.50%,87.00%,7.98,B (3.06),C+ (2.67)
"Butov, Leonid",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),WI15,108,36,82.90%,88.60%,3.36,A- (3.71),B+ (3.65)
"Michelsen, Eric Leonard","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",WI15,328,127,76.50%,48.70%,5.86,B (3.03),B- (2.79)
"Maple, M. Brian","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",WI15,293,99,43.00%,66.70%,6.83,B+ (3.36),B- (2.96)
"Branson, James G",PHYS 2D - Phys-Relativity&Quantm Physics (A),WI15,189,53,78.40%,80.40%,5.75,B+ (3.43),B+ (3.42)
"Sinha, Sunil K",PHYS 4A - Physics/Physics Majrs-Mechancs (A),WI15,79,41,87.80%,73.20%,5.99,B+ (3.46),B+ (3.51)
"Intriligator, Kenneth Arthur","PHYS 4D - Phys Majrs-EM Wav,Opt,Spec Rel (A)",WI15,36,17,100.00%,94.10%,6.85,B (3.25),B+ (3.41)
"Keres, Dusan",PHYS 7 - Galaxies and Cosmology (A),WI15,41,23,100.00%,100.00%,4.12,B+ (3.58),B+ (3.39)
"Fuller, George Michael",PHYS 87 - Freshman Seminar (A),WI15,19,13,100.00%,100.00%,0.5,N/A,N/A
"Grinstein, Benjamin",PHYS 87 - Freshman Seminar (B),WI15,16,13,100.00%,100.00%,1.17,A (4.00),N/A
"Murphy, Thomas",PHYS 87 - Freshman Seminar (C),WI15,18,9,100.00%,100.00%,1.39,A (4.00),N/A
"Surko, Clifford M",PHYS 100A - Electromagnetism I (A),FA14,82,16,100.00%,76.90%,9,B (3.17),C+ (2.57)
"Dubin, Daniel Herschel",PHYS 105A - Mathematical&Computatnl Phy I (A),FA14,72,16,71.40%,78.60%,14.96,B- (2.75),B- (2.76)
"Tytler, David Robert",PHYS 11 - Survey of Physics (A),FA14,141,43,62.80%,55.80%,4.6,B+ (3.41),B+ (3.30)
"Branson, James G",PHYS 110A - Mechanics I (A),FA14,81,15,100.00%,25.00%,10.33,B (3.00),B- (2.94)
"Smith, Douglas E",PHYS 122 - Experimental Techniques (A),FA14,12,3,66.70%,66.70%,7.83,B+ (3.33),N/A
"Keating, Brian",PHYS 130B - Quantum Physics II (A),FA14,38,11,90.90%,63.60%,6.68,B+ (3.30),B- (2.98)
"Fogler, Michael M.",PHYS 140A - Statistical & Thermal Phys I (A),FA14,42,12,91.70%,83.30%,7.5,B (3.09),C+ (2.59)
"Manohar, Aneesh Vasant",PHYS 140A - Statistical & Thermal Phys I (B),FA14,1,1,100.00%,100.00%,0,N/A,N/A
"Keres, Dusan",PHYS 163 - Galaxies and Quasars (A),FA14,22,6,100.00%,100.00%,4.83,B+ (3.67),B- (2.72)
"Dudko, Olga",PHYS 175 - Fundamentls/Biological Physics (A),FA14,12,7,85.70%,100.00%,7.93,B+ (3.33),N/A
"Murphy, Thomas",PHYS 191 - Undergraduate Seminar/Physics (A),FA14,28,10,100.00%,100.00%,0.5,N/A,N/A
"Smith, Douglas E",PHYS 1A - Mechanics (A),FA14,178,73,78.30%,72.50%,4.88,B (3.24),B (3.10)
"Smith, Douglas E",PHYS 1A - Mechanics (B),FA14,344,114,77.10%,66.10%,5.42,B (3.17),B (3.10)
"Yagil, Avi",PHYS 1A - Mechanics (C),FA14,329,130,78.70%,74.00%,5.78,B (3.14),C+ (2.62)
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (0),FA14,840,321,74.50%,78.30%,4.2,B+ (3.44),B+ (3.40)
"Groisman, Alexander",PHYS 1B - Electricity and Magnetism (A),FA14,180,54,68.60%,43.10%,5.88,B (3.02),B- (2.92)
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (0),FA14,173,47,76.20%,81.00%,4.06,B (3.23),B+ (3.35)
"Anderson, Michael G.","PHYS 1C - Waves, Optics & Modern Physics (A)",FA14,174,46,79.50%,61.40%,5.31,B (3.21),B (3.01)
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",FA14,176,37,87.50%,81.30%,3.73,A- (3.71),B+ (3.50)
"Shpyrko, Oleg",PHYS 2A - Physics-Mechanics (A),FA14,344,145,90.20%,94.70%,6.12,B (3.09),B- (2.79)
"Schuller, Ivan K",PHYS 2B - Phys-Electricity and Magnetism (A),FA14,332,120,67.60%,40.50%,6.94,B- (2.88),B- (2.99)
"Butov, Leonid",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),FA14,115,42,73.00%,70.30%,4.34,B+ (3.51),B+ (3.52)
"Intriligator, Kenneth Arthur","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",FA14,330,109,78.20%,69.30%,5.9,B+ (3.40),B (3.09)
"Intriligator, Kenneth Arthur","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (B)",FA14,347,118,83.30%,54.60%,6.08,B+ (3.39),B (3.09)
"Schuller, Ivan K","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",FA14,224,94,28.90%,37.80%,7.7,B (3.20),B- (2.99)
"Murphy, Thomas",PHYS 2D - Phys-Relativity&Quantm Physics (A),FA14,1,1,100.00%,100.00%,0,N/A,N/A
"Paar, Hans Peter",PHYS 4C - Phys Majrs-Elect & Magnetism (A),FA14,41,21,85.70%,85.70%,7.07,B (3.20),B- (2.95)
"Coil, Alison",PHYS 5 - Stars and Black Holes (A),FA14,54,21,90.00%,95.00%,3.83,B+ (3.36),B+ (3.30)
"Fuller, George Michael",PHYS 87 - Freshman Seminar (A),FA14,21,18,88.20%,94.10%,0.75,A (4.00),N/A
"Affolter, Matthew J",PHYS 1A - Mechanics (A),S214,51,16,83.30%,100.00%,10.33,B (3.09),B- (2.77)
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (0),S214,55,10,100.00%,88.90%,5.5,B+ (3.50),B+ (3.35)
"Agarwal, Prarit",PHYS 1B - Electricity and Magnetism (A),S214,57,10,80.00%,30.00%,9.7,B (3.00),B- (2.76)
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (0),S214,49,7,100.00%,100.00%,8.5,B+ (3.50),B+ (3.30)
"Schanning, Ian Lennon","PHYS 1C - Waves, Optics & Modern Physics (A)",S214,82,16,71.40%,71.40%,9.79,B+ (3.50),B- (2.94)
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",S214,76,10,88.90%,55.60%,5.25,A- (3.89),B+ (3.45)
"Shotwell, Brian",PHYS 2B - Phys-Electricity and Magnetism (A),S214,82,16,68.80%,81.30%,11.25,B (3.00),B- (2.86)
"Stanley, Jacob T","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",S214,136,33,78.10%,87.50%,8.25,C+ (2.69),B- (2.93)
"Briggs, Andrew T","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",S214,79,17,40.00%,80.00%,11.7,B (3.27),B (3.11)
"Salamon, Joe Peter",PHYS 2D - Phys-Relativity&Quantm Physics (A),S214,61,43,83.70%,97.70%,10.13,B (3.26),B (3.03)
"Stanley, Jacob T",PHYS 1A - Mechanics (A),S114,70,36,85.30%,85.30%,8.5,B (3.22),B- (2.86)
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (0),S114,70,26,73.90%,78.30%,5.41,B+ (3.59),B+ (3.32)
"Lee, Christopher Jaesung",PHYS 1B - Electricity and Magnetism (A),S114,61,16,80.00%,80.00%,10.1,B (3.07),B (3.14)
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (0),S114,48,10,88.90%,88.90%,6.06,B (3.22),B (3.21)
"Schanning, Ian Lennon","PHYS 1C - Waves, Optics & Modern Physics (A)",S114,50,8,87.50%,87.50%,9.75,B+ (3.38),B- (3.00)
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",S114,47,6,100.00%,100.00%,10.1,A (4.00),B+ (3.54)
"Boucheron, Leandra Susan",PHYS 2A - Physics-Mechanics (A),S114,69,44,92.90%,97.60%,8.64,B- (2.98),B- (2.86)
"Shotwell, Brian",PHYS 2B - Phys-Electricity and Magnetism (A),S114,110,19,73.70%,100.00%,10.92,B- (2.95),C+ (2.54)
"Briggs, Andrew T",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),S114,23,7,85.70%,100.00%,7.36,B+ (3.57),B- (2.98)
"Stone, David Curtis","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",S114,107,52,78.40%,86.30%,9.98,B- (2.90),B- (2.70)
"Sinha, Sunil K",PHYS 100C - Electromagnetism III (A),SP14,22,12,63.60%,72.70%,8.7,B+ (3.60),B (3.29)
"Kleinfeld, David",PHYS 120A - Physical Measurements (A),SP14,53,43,83.70%,88.40%,9.85,B+ (3.43),B+ (3.31)
"Surko, Clifford M",PHYS 130A - Quantum Physics I (A),SP14,46,23,85.70%,81.00%,8.6,B (3.22),B- (2.73)
"Maple, M. Brian",PHYS 133 - Condensed Matter/MATL Sci. Lab (A),SP14,14,2,100.00%,100.00%,11.5,A (4.00),N/A
"Kuti, Julius",PHYS 142 - Comp Phys II:PDE & Matrix Modl (A),SP14,5,2,100.00%,100.00%,8.5,A (4.00),N/A
"Dubin, Daniel Herschel",PHYS 151 - Elementary Plasma Physics (A),SP14,11,4,100.00%,100.00%,3.83,B+ (3.67),N/A
"Jenkins, Elizabeth",PHYS 154 - Elementary Particle Physics (A),SP14,9,4,100.00%,75.00%,7.5,B (3.25),N/A
"Griest, Kim",PHYS 161 - Black Holes (A),SP14,21,6,100.00%,100.00%,6.9,B+ (3.60),B (3.10)
"Keating, Brian",PHYS 162 - Cosmology (A),SP14,30,6,100.00%,100.00%,5.17,B+ (3.33),B+ (3.41)
"Tsai, Philbert S",PHYS 173 - Modern Physics Lab:Bio&Quantum (A),SP14,12,9,100.00%,100.00%,6.5,A- (3.78),N/A
"Jun, Suckjoon",PHYS 177 - Physics of the Cell (A),SP14,2,1,100.00%,100.00%,8.5,A (4.00),N/A
"Paar, Hans Peter",PHYS 192 - Senior Seminar in Physics (A),SP14,5,1,100.00%,100.00%,2.5,N/A,N/A
"Sutterley, Christel Johanna",PHYS 1A - Mechanics (A),SP14,323,125,88.60%,95.10%,5.28,B (3.26),B- (2.84)
"Anderson, Michael G.",PHYS 1AL - Mechanics Laboratory (0),SP14,331,116,76.10%,80.50%,4.29,B (3.28),B (3.28)
"Anderson, Michael G.",PHYS 1B - Electricity and Magnetism (A),SP14,290,104,63.70%,40.20%,7.73,B (3.00),B- (2.86)
"Anderson, Michael G.",PHYS 1BL - Electricity & Magnetism Lab (0),SP14,287,79,89.00%,71.20%,4.19,B+ (3.61),B+ (3.37)
"Coil, Alison","PHYS 1C - Waves, Optics & Modern Physics (A)",SP14,305,90,72.90%,74.10%,4.88,B+ (3.56),B (3.13)
"Wuerthwein, Frank","PHYS 1C - Waves, Optics & Modern Physics (B)",SP14,339,91,82.80%,79.30%,4.96,B+ (3.30),B- (2.98)
"Anderson, Michael G.","PHYS 1CL - Waves,Optics&Modrn Phys Lab (0)",SP14,622,156,74.30%,83.30%,3.81,B+ (3.66),B+ (3.42)
"Dudko, Olga",PHYS 2A - Physics-Mechanics (A),SP14,302,112,89.90%,91.70%,6.9,B (3.07),B- (2.80)
"Dudko, Olga",PHYS 2A - Physics-Mechanics (B),SP14,253,79,88.60%,96.20%,6.02,B (3.25),B- (2.80)
"Shpyrko, Oleg",PHYS 2B - Phys-Electricity and Magnetism (A),SP14,285,93,84.30%,88.80%,5.89,B (3.11),B- (2.75)
"Shpyrko, Oleg",PHYS 2B - Phys-Electricity and Magnetism (B),SP14,347,114,81.30%,90.20%,6.5,B (3.21),B- (2.75)
"Shpyrko, Oleg",PHYS 2B - Phys-Electricity and Magnetism (C),SP14,323,110,90.60%,95.30%,5.99,B (3.29),B- (2.75)
"Yagil, Avi",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),SP14,270,82,52.60%,48.70%,5.34,B (3.16),B- (2.73)
"Jun, Suckjoon","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",SP14,289,88,66.70%,34.50%,5.88,B- (2.84),C+ (2.48)
"Sharpee, Tatyana","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",SP14,190,60,56.90%,50.00%,8,B (3.18),B (3.01)
"Branson, James G",PHYS 2D - Phys-Relativity&Quantm Physics (A),SP14,171,37,73.00%,64.90%,5.72,B+ (3.38),B (3.17)
"Butov, Leonid",PHYS 2DL - Physics Lab-Modern Physics (A),SP14,41,14,78.60%,92.90%,4.5,B (3.23),B (3.02)
"Armantrout, Rae",No CAPEs submitted,SP14,3,0,N/A,N/A,N/A,N/A,N/A
"Keating, Brian",No CAPEs submitted,SP14,3,0,N/A,N/A,N/A,N/A,N/A
"Hirsch, Jorge Eduardo","PHYS 4B - Phys Majrs-Mech,Fluid,Wav,Heat (A)",SP14,62,27,88.00%,32.00%,7.5,B (3.00),C+ (2.68)
"Manohar, Aneesh Vasant",PHYS 4E - Physics Majors-Quantum Physics (A),SP14,28,8,100.00%,100.00%,7.25,B+ (3.38),B+ (3.31)
"Fuller, George Michael",PHYS 87 - Freshman Seminar (A),SP14,18,7,100.00%,100.00%,0.5,A (4.00),N/A
"Burgasser, Adam Jonathan",PHYS 87 - Freshman Seminar (B),SP14,5,2,100.00%,100.00%,0.5,N/A,N/A
"Tytler, David Robert",PHYS 9 - The Solar System (A),SP14,33,14,64.30%,57.10%,4.93,B (3.22),B (3.25)
"Tytler, David Robert",PHYS 10 - Concepts In Physics (A),WI14,177,74,52.10%,57.50%,4.42,B (3.23),B (3.23)
"Surko, Clifford M",PHYS 100B - Electromagnetism II (A),WI14,44,18,94.10%,76.50%,5.83,B (3.07),B- (2.90)
"Dubin, Daniel Herschel",PHYS 105B - Mathematical&Computatnl Phy II (A),WI14,19,10,100.00%,100.00%,15.83,B+ (3.50),B (3.11)
"Branson, James G",PHYS 110B - Mechanics II (A),WI14,28,11,100.00%,54.50%,6.5,B+ (3.30),B (3.07)
"Salmon, Richard L.",PHYS 111 - Introduction to Ocean Waves (A),WI14,3,1,100.00%,100.00%,2.5,A (4.00),N/A
"Murphy, Thomas",PHYS 120B - Physical Measurements (A),WI14,16,11,100.00%,100.00%,8.5,B+ (3.55),B+ (3.58)
"Burgasser, Adam Jonathan",PHYS 13 - Life in the Universe (A),WI14,14,8,87.50%,100.00%,4.75,B+ (3.43),B (3.16)
