Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Mangione-Tran, Carmine",CSE 151 - Intro to A.I. Stats Approach (A),SP16,113,41,84.20%,55.30%,7.85,B+ (3.56),B+ (3.66)
"Ochoa, Benjamin Lawrence",CSE 152 - Intro to Computer Vision (A),SP16,52,18,94.10%,94.10%,10.62,B+ (3.38),B+ (3.35)
"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (A),SP16,233,120,60.30%,68.10%,4.38,B (3.16),B (3.15)
"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (B),SP16,200,108,66.40%,68.20%,4.68,B+ (3.42),B (3.15)
"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (C),SP16,136,65,68.30%,77.80%,3.71,B (3.16),B (3.04)
"Schulze, Jurgen P.",CSE 167 - Computer Graphics (A),SP16,122,45,95.20%,92.90%,13.85,B+ (3.66),B+ (3.36)
"Jensen, Henrik",CSE 168 - Computer Graphics II:Rendering (A),SP16,23,9,100.00%,66.70%,12.5,B+ (3.67),B+ (3.35)
"Rotenberg, Steven Paul",CSE 169 - Computer Animation (A),SP16,35,13,100.00%,100.00%,9.12,B+ (3.45),B (3.18)
"Bafna, Vineet",CSE 182 - Biological Databases (A),SP16,18,7,57.10%,14.30%,14.5,C+ (2.50),N/A
"Mirza, Diba",CSE 190 - Topics/Computer Sci & Engineer (A),SP16,112,71,80.90%,95.60%,9.73,B+ (3.44),B+ (3.61)
"Swanson, Steven James",CSE 190 - Topics/Computer Sci & Engineer (B),SP16,9,1,100.00%,100.00%,8.5,A (4.00),N/A
"Kumar, Rakesh",CSE 190 - Topics/Computer Sci & Engineer (C),SP16,74,58,93.10%,89.70%,3.55,A- (3.72),B+ (3.50)
"Hoover, Gregory William",CSE 190 - Topics/Computer Sci & Engineer (E),SP16,25,22,72.70%,63.60%,9.86,B+ (3.41),A- (3.79)
"Kumar, Rakesh",CSE 190 - Topics/Computer Sci & Engineer (F),SP16,70,53,94.30%,94.30%,4.69,B+ (3.63),B+ (3.50)
"Aksanli, Baris",CSE 190 - Topics/Computer Sci & Engineer (G),SP16,36,11,100.00%,100.00%,6.68,B (3.18),B- (2.84)
"Taylor, Michael",CSE 190 - Topics/Computer Sci & Engineer (H),SP16,15,12,100.00%,83.30%,12,A (4.00),N/A
"Bellare, Mihir",CSE 191 - Semnr/Computer Sci & Engineer (A),SP16,8,2,100.00%,100.00%,7.5,A (4.00),N/A
"Halicioglu, Daniel T",CSE 191 - Semnr/Computer Sci & Engineer (B),SP16,14,5,100.00%,100.00%,1.7,N/A,N/A
"Gaasterland, Theresa",CSE 191 - Semnr/Computer Sci & Engineer (C),SP16,61,28,100.00%,100.00%,1.83,A- (3.96),A- (3.93)
"Minnes Kemp, Mor Mia",CSE 191 - Semnr/Computer Sci & Engineer (D),SP16,10,2,100.00%,100.00%,2.5,N/A,N/A
"Micciancio, Daniele",CSE 191 - Semnr/Computer Sci & Engineer (E),SP16,15,8,100.00%,100.00%,1.17,N/A,N/A
"Minnes Kemp, Mor Mia",CSE 20 - Intro/Discrete Mathematics (A),SP16,211,77,76.50%,92.60%,6.79,B+ (3.30),B- (2.95)
"Grady, Daniel Carl",CSE 20 - Intro/Discrete Mathematics (C),SP16,156,64,68.90%,62.30%,6.81,B+ (3.35),B- (2.90)
"Jones, Miles E",CSE 21 - Math/Algorithm&Systems Analys (B),SP16,183,75,76.10%,83.10%,6.53,B+ (3.38),B (3.10)
"Impagliazzo, Russell",CSE 21 - Math/Algorithm&Systems Analys (D),SP16,265,119,73.00%,35.10%,6.59,B+ (3.44),B (3.13)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (A),SP16,134,50,85.70%,77.60%,4.29,B+ (3.52),B (3.21)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (B),SP16,149,51,93.80%,75.00%,3.33,B+ (3.66),B (3.21)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (A),SP16,98,47,95.50%,86.40%,11.86,B+ (3.58),B (3.14)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (C),SP16,359,152,88.30%,91.00%,12.9,B+ (3.48),B (3.14)
"Marx, Susan S",CSE 7 - Intro Programming MATLAB (A),SP16,133,57,84.60%,76.90%,4.85,B+ (3.51),B (3.22)
"Cottrell, Garrison W",CSE 87 - Freshman Seminar (A),SP16,15,8,71.40%,71.40%,0.5,A (4.00),N/A
"Papakonstantinou, Yannis",CSE 87 - Freshman Seminar (B),SP16,14,4,100.00%,100.00%,1.5,N/A,N/A
"Howden, William E.",CSE 87 - Freshman Seminar (C),SP16,9,4,100.00%,100.00%,0.5,N/A,N/A
"Cao, Yingjun",CSE 8A - Intro/Computer Sci: Java (I) (A),SP16,188,170,94.70%,98.80%,8.35,B+ (3.48),B (3.06)
"Cao, Yingjun",CSE 8B - Intro/Computer Sci. Java (II) (A),SP16,112,88,92.00%,97.70%,10.64,B+ (3.52),B (3.17)
"Cao, Yingjun",CSE 8B - Intro/Computer Sci. Java (II) (B),SP16,155,129,96.10%,97.70%,9.64,B+ (3.52),B (3.17)
"Alvarado, Christine J.",CSE 90 - Undergraduate Seminar (A),SP16,57,33,96.70%,96.70%,1.39,A (4.00),N/A
"Swanson, Steven James",CSE 91 - Perspectives in CSE (C),SP16,14,4,100.00%,100.00%,0.5,B (3.00),N/A
"Mirza, Diba",CSE 100 - Advanced Data Structures (A),WI16,131,105,93.30%,98.10%,10.83,B (3.22),C+ (2.56)
"Alvarado, Christine J.",CSE 100 - Advanced Data Structures (B),WI16,141,129,96.80%,96.00%,11.32,B+ (3.31),B- (2.89)
"Alvarado, Christine J.",CSE 100 - Advanced Data Structures (C),WI16,283,235,95.70%,94.90%,10.42,B+ (3.39),B- (2.89)
"Kahng, Andrew Byun",CSE 101 - Design & Analysis of Algorithm (A),WI16,126,58,86.80%,77.40%,12.12,B (3.11),B- (2.95)
"Jaiswal, Ragesh",CSE 101 - Design & Analysis of Algorithm (B),WI16,139,72,91.40%,75.70%,7.68,B+ (3.45),B- (2.95)
"Jaiswal, Ragesh",CSE 101 - Design & Analysis of Algorithm (C),WI16,50,23,85.00%,65.00%,7.8,B- (2.88),B- (2.95)
"Shacham, Hovav",CSE 105 - Intro/Theory of Computation (A),WI16,122,52,73.50%,81.60%,7.23,C+ (2.47),C (2.02)
"Bellare, Mihir",CSE 107 - Intro to Modern Cryptography (A),WI16,45,17,92.90%,100.00%,8.96,B (3.08),B+ (3.54)
"Papadopoulos, Philip Micha",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),WI16,123,54,90.40%,80.80%,10.42,B+ (3.37),B- (2.72)
"Jundt, Adam H",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (B),WI16,161,76,94.30%,94.30%,10.96,A- (3.70),B+ (3.41)
"Jundt, Adam H",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (C),WI16,118,57,88.90%,92.60%,11.17,B+ (3.59),B+ (3.41)
"Kesden, Gregory M",CSE 110 - Software Engineering (A),WI16,169,78,82.90%,57.90%,6.77,B+ (3.58),B+ (3.34)
"Kesden, Gregory M",CSE 110 - Software Engineering (B),WI16,156,65,85.70%,66.70%,7.7,B+ (3.65),B+ (3.34)
"Powell, Thomas Allan",CSE 112 - Advanced Software Engineering (A),WI16,115,37,88.60%,94.30%,8.03,B+ (3.32),B (3.24)
"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (A),WI16,168,104,99.00%,92.80%,11.39,B+ (3.58),B (3.08)
"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (B),WI16,111,68,98.40%,92.20%,12.63,B+ (3.62),B (3.08)
"Langlois, Marina",CSE 12 - Basic Data Struct & OO Design (C),WI16,126,55,90.40%,80.80%,9.35,B+ (3.38),B- (2.93)
"Langlois, Marina",CSE 12 - Basic Data Struct & OO Design (D),WI16,126,66,96.80%,83.90%,8.63,B+ (3.42),B- (2.93)
"Pasquale, Joseph",CSE 120 - Princ/Computer Operating Systm (A),WI16,275,154,95.40%,96.70%,9.47,B+ (3.32),B- (2.92)
"Pasquale, Joseph",CSE 120 - Princ/Computer Operating Systm (B),WI16,141,71,97.10%,98.50%,9.38,B (3.25),B- (2.92)
"Porter, George M",CSE 124 - Networked Services (A),WI16,135,57,94.60%,98.20%,7.85,B+ (3.55),B+ (3.39)
"Lerner, Sorin",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),WI16,184,159,95.60%,95.60%,7.93,B+ (3.35),B+ (3.49)
"Zhang, Weifeng",CSE 131 - Compiler Construction (A),WI16,190,66,71.40%,63.50%,13.69,B- (2.80),B- (2.82)
"Vianu, Victor Dan",CSE 132A - Database System Principles (A),WI16,331,130,80.60%,69.40%,6.22,B+ (3.34),B- (2.71)
"Deutsch, Alin Bernard",CSE 132B - Database System Applications (A),WI16,66,26,76.00%,68.00%,9.42,B (3.13),B+ (3.41)
"Cheng, Chung Kuan",CSE 140 - Component&Desgn Tech/Digtl Sys (A),WI16,387,316,82.50%,78.00%,6.76,B+ (3.51),B (3.26)
"Chu, Isaac Y",CSE 140L - Digital Systems Laboratory (A),WI16,188,95,84.80%,95.70%,5.14,A- (3.70),B+ (3.59)
"Chu, Isaac Y",CSE 140L - Digital Systems Laboratory (B),WI16,175,97,77.70%,94.70%,6.06,A- (3.71),B+ (3.59)
"Yang, Shengqi",CSE 141 - Intro/Computer Architecture (B),WI16,278,130,77.50%,75.20%,7.19,B (3.07),B (3.06)
"Eldon, John",CSE 141L - Project/Computer Architecture (A),WI16,150,59,64.80%,87.00%,7.99,B+ (3.43),B+ (3.41)
"Eldon, John",CSE 141L - Project/Computer Architecture (B),WI16,133,49,78.30%,97.80%,7.79,B (3.28),B+ (3.41)
"Gupta, Rajesh K.",CSE 143 - Microelectronic System Design (A),WI16,31,13,83.30%,83.30%,7.83,B (3.08),B+ (3.32)
"Langlois, Marina",CSE 150 - Int Artif Intell:Search&Reason (A),WI16,148,63,93.40%,70.50%,8.84,B (3.24),B- (2.90)
"Chaudhuri, Kamalika",CSE 151 - Intro to A.I. Stats Approach (A),WI16,163,65,82.80%,90.60%,7.18,B (3.29),B+ (3.62)
"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (B),WI16,146,88,76.50%,81.20%,3.27,B+ (3.47),B- (2.97)
"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (C),WI16,197,113,66.30%,58.70%,3.46,B+ (3.45),B (3.02)
"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (D),WI16,175,100,59.60%,63.80%,3.51,B+ (3.48),B (3.02)
"Baden, Scott B.",CSE 160 - Intro to Parallel Computing (A),WI16,105,48,89.40%,85.10%,7.95,B+ (3.30),B- (2.96)
"Schulze, Jurgen P.",CSE 165 - 3D User Interaction (A),WI16,35,20,94.40%,100.00%,9.94,A- (3.83),A- (3.73)
"Klemmer, Scott R",CSE 170 - Interaction Design (A),WI16,124,42,87.80%,92.70%,10.15,B+ (3.44),B+ (3.41)
"Pevzner, Pavel Arkadjevich",CSE 181 - Molecular Sequence Analysis (A),WI16,10,5,80.00%,60.00%,13.3,B (3.00),N/A
"Paturi, Ramamohan",CSE 190 - Topics/Computer Sci & Engineer (A),WI16,45,14,83.30%,91.70%,5.83,B+ (3.58),B+ (3.58)
"Ramamoorthi, Ravi",CSE 190 - Topics/Computer Sci & Engineer (B),WI16,35,30,96.70%,100.00%,11.3,B+ (3.33),B+ (3.70)
"Weibel, Nadir",CSE 190 - Topics/Computer Sci & Engineer (C),WI16,18,8,87.50%,87.50%,5.5,B+ (3.63),N/A
"Kumar, Rakesh",CSE 190 - Topics/Computer Sci & Engineer (D),WI16,75,22,95.50%,90.90%,3.64,A- (3.76),B+ (3.55)
"Taylor, Michael",CSE 190 - Topics/Computer Sci & Engineer (E),WI16,14,10,100.00%,100.00%,9.5,A- (3.75),N/A
"Halicioglu, Daniel T",CSE 191 - Semnr/Computer Sci & Engineer (A),WI16,26,11,90.00%,90.00%,1.5,A (4.00),B (3.00)
"Minnes Kemp, Mor Mia",CSE 191 - Semnr/Computer Sci & Engineer (B),WI16,8,3,100.00%,100.00%,6.5,N/A,N/A
"Minnes Kemp, Mor Mia",CSE 20 - Intro/Discrete Mathematics (A),WI16,354,183,75.10%,88.40%,7.08,B (3.24),B (3.04)
"Minnes Kemp, Mor Mia",CSE 20 - Intro/Discrete Mathematics (B),WI16,157,65,77.80%,82.50%,6.47,B (3.27),B (3.04)
"Tiefenbruck, Janine LoBue",CSE 21 - Math/Algorithm&Systems Analys (A),WI16,116,44,85.00%,87.50%,7.13,B+ (3.39),B (3.10)
"Jones, Miles E",CSE 21 - Math/Algorithm&Systems Analys (B),WI16,129,51,91.80%,87.80%,6.59,B+ (3.50),B (3.02)
"Tiefenbruck, Janine LoBue",CSE 21 - Math/Algorithm&Systems Analys (C),WI16,141,65,85.50%,91.90%,6.93,B+ (3.41),B (3.10)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (A),WI16,172,86,91.40%,72.80%,4.18,B+ (3.62),B (3.21)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (A),WI16,92,42,92.10%,89.50%,14.61,B (3.22),B- (2.93)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (C),WI16,166,60,94.70%,93.00%,13.86,B+ (3.40),B- (2.93)
"Marx, Susan S",CSE 7 - Intro Programming MATLAB (A),WI16,130,62,84.70%,67.80%,4.03,B+ (3.44),B (3.21)
"Cottrell, Garrison W",CSE 87 - Freshman Seminar (A),WI16,14,9,100.00%,100.00%,3.61,N/A,N/A
"Gillespie, Gary N",CSE 8A - Intro/Computer Sci: Java (I) (B),WI16,187,175,94.20%,66.90%,6.92,B+ (3.51),B (3.21)
"Kesden, Gregory M",CSE 8A - Intro/Computer Sci: Java (I) (D),WI16,174,169,92.90%,65.10%,6.79,B+ (3.64),B (3.17)
"Cao, Yingjun",CSE 8B - Intro/Computer Sci. Java (II) (A),WI16,250,208,97.60%,96.60%,9.69,B+ (3.52),B (3.20)
"Cao, Yingjun",CSE 8B - Intro/Computer Sci. Java (II) (B),WI16,238,207,96.10%,97.10%,9.79,B+ (3.52),B (3.20)
"Alvarado, Christine J.",CSE 90 - Undergraduate Seminar (B),WI16,81,45,97.70%,100.00%,1.04,A (4.00),N/A
"Bandeira, Nuno Filipe Cabrita",CSE 100 - Advanced Data Structures (A),FA15,148,69,92.20%,84.40%,10.06,B (3.11),B (3.14)
"Bandeira, Nuno Filipe Cabrita",CSE 100 - Advanced Data Structures (B),FA15,148,54,94.10%,92.20%,9.6,B+ (3.31),B (3.14)
"Sahoo, Debashis",CSE 100 - Advanced Data Structures (C),FA15,79,42,90.20%,65.90%,9,B+ (3.50),B (3.17)
"Dasgupta, Sanjoy",CSE 101 - Design & Analysis of Algorithm (A),FA15,175,70,98.50%,97.10%,7.27,B+ (3.39),B (3.07)
"Jaiswal, Ragesh",CSE 101 - Design & Analysis of Algorithm (B),FA15,110,53,90.00%,40.00%,6.74,B- (2.73),B- (2.95)
"Jones, Miles E",CSE 101 - Design & Analysis of Algorithm (C),FA15,136,65,92.10%,96.80%,6.5,B+ (3.48),B+ (3.41)
"Freund, Yoav",CSE 103 - Practical Intro/Prob & Stats (A),FA15,271,102,67.70%,61.60%,5.14,B+ (3.46),B+ (3.34)
"Micciancio, Daniele",CSE 105 - Intro/Theory of Computation (A),FA15,83,21,68.40%,36.80%,8.63,B- (2.75),B- (2.84)
"Micciancio, Daniele",CSE 105 - Intro/Theory of Computation (B),FA15,62,23,78.30%,69.60%,8.33,B (3.09),B- (2.84)
"Ord, Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),FA15,167,81,100.00%,97.30%,10.34,A- (3.76),B+ (3.45)
"Ord, Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (B),FA15,169,95,93.10%,98.90%,10.5,B+ (3.69),B+ (3.45)
"Ord, Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (C),FA15,162,85,91.30%,93.80%,12.37,B+ (3.55),B+ (3.45)
"Kesden, Gregory M",CSE 110 - Software Engineering (A),FA15,146,65,95.00%,63.30%,7.57,B+ (3.62),A- (3.80)
"Kesden, Gregory M",CSE 110 - Software Engineering (B),FA15,146,77,88.90%,54.20%,7.35,B+ (3.51),A- (3.80)
"Weibel, Nadir",CSE 118 - Ubiquitous Computing (A),FA15,32,14,85.70%,100.00%,7.36,B+ (3.64),B+ (3.64)
"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (A),FA15,63,25,95.70%,95.70%,15.8,B+ (3.57),B (3.06)
"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (B),FA15,85,49,95.30%,93.00%,15.4,B+ (3.32),B (3.06)
"Langlois, Marina",CSE 12 - Basic Data Struct & OO Design (C),FA15,50,19,94.10%,88.20%,10.63,B- (2.88),B- (2.79)
"Langlois, Marina",CSE 12 - Basic Data Struct & OO Design (D),FA15,71,30,96.40%,89.30%,10.43,B (3.29),B- (2.79)
"Voelker, Geoffrey M.",CSE 120 - Princ/Computer Operating Systm (A),FA15,185,72,91.20%,98.50%,11.68,B+ (3.34),B (3.03)
"Zhou, Yuan-Yuan",CSE 120 - Princ/Computer Operating Systm (B),FA15,128,54,84.30%,62.70%,11.15,B- (2.81),B- (2.84)
"Snoeren, Alex C.",CSE 123 - Computer Networks (A),FA15,87,23,80.00%,95.00%,10.82,B- (2.79),B- (2.74)
"Savage, Stefan Roberts",CSE 127 - Intro to Computer Security (A),FA15,152,54,96.20%,94.30%,5.78,B (3.06),B- (2.82)
"Jhala, Ranjit",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),FA15,193,84,97.40%,97.40%,8.42,B (3.29),B (3.03)
"Bournoutian, Garo",CSE 131 - Compiler Construction (A),FA15,169,142,66.20%,90.80%,16.7,B- (2.83),C+ (2.61)
"Deutsch, Alin Bernard",CSE 132A - Database System Principles (A),FA15,175,65,88.50%,68.90%,6.33,B (3.21),B- (2.73)
"Powell, Thomas Allan",CSE 134B - Web Client Languages (A),FA15,113,44,62.50%,55.00%,8.2,B- (2.95),B- (2.93)
"Rosing, Tajana Simunic",CSE 140 - Component&Desgn Tech/Digtl Sys (A),FA15,183,169,86.90%,83.30%,7.72,B (3.11),B (3.12)
"Rosing, Tajana Simunic",CSE 140 - Component&Desgn Tech/Digtl Sys (B),FA15,154,141,85.60%,77.70%,8.43,B (3.15),B (3.12)
"Gayles, Eric S",CSE 140L - Digital Systems Laboratory (A),FA15,182,76,77.00%,66.20%,4.09,B+ (3.53),B+ (3.67)
"Gayles, Eric S",CSE 140L - Digital Systems Laboratory (B),FA15,171,75,76.40%,68.10%,4.5,A- (3.79),B+ (3.67)
"Porter, Leonard Emerson",CSE 141 - Intro/Computer Architecture (A),FA15,346,255,84.30%,96.50%,7.12,B (3.12),B- (2.90)
"Eldon, John",CSE 141L - Project/Computer Architecture (A),FA15,126,33,72.40%,86.20%,10.12,B (3.11),B (3.27)
"Eldon, John",CSE 141L - Project/Computer Architecture (B),FA15,123,52,60.40%,91.70%,9.72,B (3.11),B (3.27)
"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (A),FA15,144,88,77.30%,72.70%,4.41,B (3.25),B (3.08)
"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (B),FA15,112,68,81.30%,76.60%,4.69,B+ (3.45),B (3.08)
"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (C),FA15,83,54,83.00%,79.20%,4.76,B (3.25),B- (2.81)
"Schulze, Jurgen P.",CSE 167 - Computer Graphics (A),FA15,89,35,93.80%,96.90%,12.9,B+ (3.34),B (3.20)
"McAuley, Julian John",CSE 190 - Topics/Computer Sci & Engineer (A),FA15,84,31,85.70%,92.90%,8.42,B+ (3.46),B+ (3.48)
"Chockalingam, Ganapathy",CSE 190 - Topics/Computer Sci & Engineer (B),FA15,50,13,90.90%,90.90%,7.77,B+ (3.64),B+ (3.40)
"Cottrell, Garrison W",CSE 190 - Topics/Computer Sci & Engineer (C),FA15,40,16,92.90%,92.90%,11.5,B (3.21),B (3.04)
"Kumar, Rakesh",CSE 190 - Topics/Computer Sci & Engineer (D),FA15,65,22,90.00%,90.00%,4,B+ (3.65),B+ (3.42)
"Kunin, Jay Stuart",CSE 190 - Topics/Computer Sci & Engineer (E),FA15,37,10,80.00%,80.00%,5.9,B+ (3.60),B+ (3.53)
"Alvarado, Christine J.",CSE 191 - Semnr/Computer Sci & Engineer (A),FA15,15,9,100.00%,100.00%,4.5,A (4.00),N/A
"Alvarado, Christine J.",CSE 191 - Semnr/Computer Sci & Engineer (B),FA15,15,8,100.00%,100.00%,4,A (4.00),N/A
"Halicioglu, Daniel T",CSE 191 - Semnr/Computer Sci & Engineer (C),FA15,11,4,100.00%,100.00%,0.5,N/A,N/A
"Minnes Kemp, Mor Mia",CSE 191 - Semnr/Computer Sci & Engineer (D),FA15,13,4,100.00%,100.00%,9,A (4.00),N/A
"Lovett, Shachar",CSE 20 - Intro/Discrete Mathematics (A),FA15,140,73,88.70%,81.70%,5.5,B+ (3.62),B+ (3.48)
"Lovett, Shachar",CSE 20 - Intro/Discrete Mathematics (B),FA15,137,58,88.70%,86.80%,5.87,B+ (3.61),B+ (3.48)
"Jones, Miles E",CSE 20 - Intro/Discrete Mathematics (C),FA15,93,56,92.60%,83.30%,6,B+ (3.62),B+ (3.59)
"Tiefenbruck, Janine LoBue",CSE 21 - Math/Algorithm&Systems Analys (A),FA15,164,83,82.30%,89.90%,6.88,B+ (3.35),B (3.21)
"Tiefenbruck, Janine LoBue",CSE 21 - Math/Algorithm&Systems Analys (B),FA15,143,72,92.30%,98.50%,7.53,B+ (3.60),B (3.21)
"Minnes Kemp, Mor Mia",CSE 21 - Math/Algorithm&Systems Analys (C),FA15,173,84,86.30%,97.50%,7.59,B (3.25),B- (2.99)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (A),FA15,162,65,91.90%,71.00%,4.07,B+ (3.61),B+ (3.31)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (B),FA15,109,56,87.80%,81.60%,3.64,B+ (3.66),B+ (3.31)
"Mirza, Diba",CSE 30 - Computer Organiz&Systms Progrm (A),FA15,150,110,96.20%,94.30%,10.16,B+ (3.37),B- (2.99)
"Mirza, Diba",CSE 30 - Computer Organiz&Systms Progrm (B),FA15,178,118,91.50%,91.50%,10.74,B (3.26),B- (2.99)
"Mirza, Diba",CSE 30 - Computer Organiz&Systms Progrm (C),FA15,130,91,94.50%,95.60%,9.33,B (3.30),B- (2.99)
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),FA15,73,34,87.50%,71.90%,6.31,B+ (3.44),B- (2.85)
"Cottrell, Garrison W",CSE 87 - Freshman Seminar (A),FA15,17,12,90.90%,100.00%,1.77,A (4.00),N/A
"Papakonstantinou, Yannis",CSE 87 - Freshman Seminar (B),FA15,17,9,100.00%,88.90%,0.5,N/A,N/A
"Alvarado, Christine J.",CSE 8A - Intro/Computer Sci: Java (I) (A),FA15,374,313,96.80%,98.10%,7.02,B+ (3.52),B (3.26)
"Cao, Yingjun",CSE 8A - Intro/Computer Sci: Java (I) (C),FA15,143,122,96.70%,96.70%,5.82,B+ (3.65),B+ (3.30)
"Cao, Yingjun",CSE 8A - Intro/Computer Sci: Java (I) (D),FA15,145,126,96.80%,100.00%,6.24,A- (3.75),B+ (3.30)
"Jundt, Adam H",CSE 8B - Intro/Computer Sci. Java (II) (A),FA15,100,53,96.20%,100.00%,10.12,B+ (3.59),B+ (3.62)
"Gillespie, Gary N",CSE 90 - Undergraduate Seminar (A),FA15,70,53,98.00%,96.00%,1.43,A- (3.82),N/A
"Cao, Yingjun",CSE 90 - Undergraduate Seminar (B),FA15,59,46,91.30%,97.80%,0.81,A (4.00),N/A
"Swanson, Steven James",CSE 91 - Perspectives in CSE (B),FA15,12,9,100.00%,100.00%,0.5,A (4.00),N/A
"Swanson, Steven James",CSE 91 - Perspectives in CSE (C),FA15,14,8,100.00%,100.00%,0.5,A (4.00),N/A
"Marx, Susan S",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),S215,40,15,85.70%,71.40%,10.19,B+ (3.50),B (3.01)
"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (A),S215,26,6,100.00%,100.00%,15.7,B+ (3.33),B (3.27)
"Shonle, Macneil Charles",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),S215,73,27,85.20%,66.70%,6.88,B+ (3.41),B+ (3.65)
"Chu, Isaac Y",CSE 136 - Enterprise-class Web Applcatns (A),S215,48,5,100.00%,100.00%,11.7,A (4.00),B (3.29)
"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (A),S215,26,5,40.00%,100.00%,2.9,B+ (3.60),B (3.15)
"Hoover, Gregory William",CSE 190 - Topics/Computer Sci & Engineer (B),S215,31,25,100.00%,100.00%,15.67,B+ (3.58),A- (3.78)
"Minnes Kemp, Mor Mia",No CAPEs submitted,S215,7,0,N/A,N/A,N/A,N/A,N/A
"Rhodes, Neil Campbell",CSE 20 - Intro/Discrete Mathematics (A),S215,9,3,50.00%,100.00%,6.5,B (3.00),N/A
"Tiefenbruck, Janine LoBue",CSE 21 - Math/Algorithm&Systems Analys (A),S215,18,3,100.00%,100.00%,7.17,B+ (3.67),N/A
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),S215,49,28,88.50%,57.70%,8.65,A- (3.73),B+ (3.44)
"Paturi, Ramamohan",CSE 101 - Design & Analysis of Algorithm (A),S115,35,11,100.00%,72.70%,9.41,B+ (3.30),B+ (3.51)
"Marx, Susan S",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),S115,42,7,85.70%,57.10%,13.36,B (3.20),B (3.12)
"Shonle, Macneil Charles",CSE 12 - Basic Data Struct & OO Design (A),S115,95,31,93.10%,86.20%,8.65,B+ (3.64),B+ (3.32)
"Powell, Thomas Allan",CSE 134B - Web Client Languages (A),S115,90,29,96.30%,92.60%,9.31,B (3.00),B (3.26)
"Mirza, Diba",CSE 140 - Component&Desgn Tech/Digtl Sys (A),S115,99,86,97.70%,97.70%,8.66,B+ (3.62),B+ (3.44)
"Chu, Isaac Y",CSE 140L - Digital Systems Laboratory (A),S115,95,44,93.00%,86.00%,7.55,A- (3.75),B+ (3.54)
"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (A),S115,59,15,100.00%,85.70%,7.41,A- (3.75),B (3.24)
"Frankie, Tasha Christine",CSE 3 - Fluency/Information Technology (A),S115,22,10,90.00%,90.00%,5.83,A- (3.78),A- (3.72)
"Mirza, Diba",CSE 30 - Computer Organiz&Systms Progrm (A),S115,50,36,97.20%,97.20%,9.67,B+ (3.33),B- (2.99)
"Pasquale, Joseph",CSE 4GS - Mathematical Beauty in Rome (A),S115,14,2,100.00%,100.00%,4.5,A (4.00),N/A
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),S115,36,12,100.00%,66.70%,7.61,B+ (3.60),B+ (3.33)
"Pasquale, Joseph",CSE 6GS - Mathematicl Beauty in Rome-Lab (A),S115,14,1,100.00%,100.00%,2.5,A (4.00),N/A
"Gupta, Anjum",CSE 7 - Intro Programming MATLAB (A),S115,26,10,100.00%,80.00%,6.3,B+ (3.67),B (3.16)
"Mirza, Diba",CSE 100 - Advanced Data Structures (A),SP15,194,149,96.60%,97.30%,10.73,B (3.18),B (3.17)
"Sahoo, Debashis",CSE 100 - Advanced Data Structures (B),SP15,192,160,91.90%,55.00%,10.14,B (3.28),B (3.25)
