Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Brydges, Stacey",CHEM 11 - The Periodic Table (B),FA10,141,74,83.30%,95.80%,5.28,B+ (3.32),B (3.23)
"Viadiu, Hector",CHEM 114A - Biochemical Structure&Function (A),FA10,210,135,88.80%,90.30%,7.65,B+ (3.39),B- (2.74)
"Donoghue, Daniel J.",CHEM 114D - Molecular & Cellular Biochem (A),FA10,14,4,75.00%,100.00%,4.5,A- (3.75),N/A
"Komives, Elizabeth A",CHEM 116 - Enzyme Catalyzed Reactions (A),FA10,27,15,93.30%,93.30%,5.3,B+ (3.60),B+ (3.51)
"Figueroa, Joshua",CHEM 120A - Inorganic Chemistry I (A),FA10,148,77,80.50%,76.60%,6.81,B+ (3.33),B (3.02)
"Tauber, Michael",CHEM 127 - Physical Chemistry (A),FA10,165,96,75.00%,91.70%,8.2,B (3.13),C+ (2.57)
"Galperin, Michael",CHEM 133 - Physical Chemistry (A),FA10,54,27,51.90%,66.70%,9.98,B- (2.96),C+ (2.48)
"Ternansky, Robert J.",CHEM 140A - Organic Chemistry I (A),FA10,256,173,91.90%,88.40%,11.6,B (3.09),C+ (2.68)
"Whitesell, James K.",CHEM 140A - Organic Chemistry I (B),FA10,172,78,96.20%,73.10%,7.75,B+ (3.35),C+ (2.39)
"Perrin, Charles L.",CHEM 140A - Organic Chemistry I (C),FA10,369,174,85.50%,90.60%,8.99,B (3.02),C+ (2.65)
"Oconnor, Joseph M.",CHEM 140A - Organic Chemistry I (D),FA10,378,203,85.10%,95.00%,9.06,B (3.18),C+ (2.68)
"Hoeger, Carl",CHEM 140B - Organic Chemistry II (A),FA10,273,115,74.60%,89.60%,9.86,B (3.03),C+ (2.62)
"Hermann, Thomas",CHEM 140C - Organic Chemistry III (A),FA10,350,165,86.10%,87.30%,7.46,B (3.10),C+ (2.48)
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),FA10,457,196,85.10%,87.10%,8.04,B+ (3.31),B (3.04)
"Ternansky, Robert J.",CHEM 143C - Organic Chemistry Laboratory (A),FA10,73,52,94.20%,98.10%,6.74,B+ (3.42),B (3.15)
"Bertram, Timothy",CHEM 149A - Environmental Chemistry (A),FA10,56,35,88.60%,91.40%,5.59,B+ (3.41),B (3.14)
"Theodorakis, Emmanouil",CHEM 152 - Synthetic Methods/Organic Chem (A),FA10,32,16,93.80%,100.00%,3.25,B+ (3.69),B+ (3.56)
"Tor, Yitzhak",CHEM 154 - Mechanisms/Organic Reactions (A),FA10,50,25,96.00%,96.00%,5.78,B+ (3.44),B (3.21)
"Bertram, Timothy",CHEM 171 - Environmental Chemistry (A),FA10,56,35,88.60%,91.40%,5.59,B+ (3.41),B (3.14)
"Hoeger, Carl",CHEM 4 - Basic Chemistry (A),FA10,307,188,95.70%,95.70%,9.31,B (3.19),B (3.01)
"Magde, Douglas",CHEM 6A - General Chemistry I (A),FA10,328,207,89.60%,56.40%,7.43,B (3.15),B- (2.80)
"Czworkowski, John",CHEM 6A - General Chemistry I (B),FA10,340,203,92.10%,77.20%,6.74,B (3.25),B- (2.83)
"Czworkowski, John",CHEM 6A - General Chemistry I (C),FA10,342,166,89.00%,75.50%,6.56,B (3.21),B- (2.83)
"Sailor, Michael Joseph",CHEM 6A - General Chemistry I (D),FA10,318,177,95.40%,91.40%,6.14,B+ (3.39),B- (2.89)
"Johnson, Christina A",CHEM 6A - General Chemistry I (E),FA10,330,188,92.50%,96.20%,8.63,B (3.19),B (3.24)
"Weare, John H.",CHEM 6AH - Honors General Chemistry I (A),FA10,158,101,43.60%,31.00%,8.08,B+ (3.40),B+ (3.46)
"Crowell, John E",CHEM 6B - General Chemistry II (A),FA10,273,124,86.20%,74.80%,7.36,B (3.13),C+ (2.46)
"Rheingold, Arnold L",CHEM 6C - General Chemistry III (A),FA10,191,84,78.60%,44.60%,6.52,B- (2.81),C+ (2.48)
"Pomeroy, Robert S.",CHEM 6C - General Chemistry III (B),FA10,143,61,86.90%,72.10%,7.17,B (3.08),C+ (2.68)
"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (A),FA10,247,114,73.20%,83.90%,8.39,B+ (3.36),B- (2.91)
"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (B),FA10,252,120,71.70%,75.60%,8.62,B+ (3.34),B- (2.91)
"Czworkowski, John",CHEM 87 - Freshman Seminar (A),FA10,18,12,91.70%,100.00%,0.83,A (4.00),N/A
"Brydges, Stacey",CHEM 87 - Freshman Seminar (B),FA10,19,16,100.00%,100.00%,0.63,A (4.00),N/A
"Weizman, Haim",CHEM 87 - Freshman Seminar (C),FA10,12,10,90.00%,90.00%,0.5,A (4.00),N/A
"Pomeroy, Robert S.",CHEM 100A - Analytical Chem Lab (A),SU10,21,8,87.50%,87.50%,12.75,B+ (3.63),N/A
"Knowles, Aileen",CHEM 114A - Biochemical Structure&Function (A),SU10,34,16,93.80%,100.00%,9.5,B+ (3.56),N/A
"Oconnor, Joseph M.",CHEM 140A - Organic Chemistry I (A),SU10,193,63,84.10%,98.40%,12.66,B+ (3.33),N/A
"Oconnor, Joseph M.",CHEM 140B - Organic Chemistry II (A),SU10,226,61,78.70%,100.00%,12.5,B (3.05),N/A
"Weizman, Haim",CHEM 140B - Organic Chemistry II (B),SU10,146,38,84.20%,97.40%,9.5,B+ (3.31),N/A
"Ternansky, Robert J.",CHEM 140C - Organic Chemistry III (A),SU10,91,76,68.40%,83.60%,14.21,B- (2.95),N/A
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),SU10,92,37,94.60%,88.90%,11.58,B+ (3.36),N/A
"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),SU10,22,14,92.90%,92.90%,8.07,B+ (3.36),N/A
"Russell, Lynn M.",CHEM 149A - Environmental Chemistry (A),SU10,33,9,88.90%,100.00%,5.61,B+ (3.33),N/A
"Russell, Lynn M.",CHEM 171 - Environmental Chemistry (A),SU10,33,9,88.90%,100.00%,5.61,B+ (3.33),N/A
"Hoeger, Carl",CHEM 6A - General Chemistry I (B),SU10,80,20,85.00%,68.40%,11.8,B+ (3.56),N/A
"Johnson, Christina A",CHEM 6B - General Chemistry II (A),SU10,77,20,85.00%,90.00%,10.6,B (3.05),N/A
"Pomeroy, Robert S.",CHEM 6B - General Chemistry II (A),SU10,50,12,83.30%,91.70%,9.33,B- (2.75),N/A
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (A),SU10,188,72,66.70%,90.10%,12.86,B+ (3.52),N/A
"Hoeger, Carl",CHEM 6C - General Chemistry III (A),SU10,121,44,90.90%,86.40%,8.22,B (3.16),N/A
"Johnson, Christina A",CHEM 6C - General Chemistry III (A),SU10,128,45,97.80%,100.00%,9.18,B (3.14),N/A
"Feng, Da Fei",CHEM 100A - Analytical Chem Lab (A),SP10,88,50,73.50%,80.00%,10.66,B+ (3.37),B (3.20)
"Pomeroy, Robert S.",CHEM 100B - Fundamentls/Instrumentl Analys (A),SP10,15,7,85.70%,85.70%,7.93,B+ (3.57),N/A
"Pomeroy, Robert S.",CHEM 100BL - Instrumental Analysis Lab (A),SP10,13,5,75.00%,75.00%,10.1,B+ (3.40),N/A
"Magde, Douglas",CHEM 105A - Physical Chemistry Laboratory (A),SP10,65,30,83.30%,86.70%,9.83,B+ (3.50),B (3.21)
"Stuart, Christina",CHEM 105A - Physical Chemistry Laboratory (A),SP10,65,21,88.20%,100.00%,8.39,B+ (3.50),B (3.13)
"Crowley, Thomas E.",CHEM 109 - Molecular Biochemistry Lab (A),SP10,28,17,82.40%,100.00%,9.68,A- (3.71),B+ (3.53)
"Ghosh, Gourisankar",CHEM 109 - Molecular Biochemistry Lab (B),SP10,28,11,90.90%,81.80%,7.05,A- (3.82),B+ (3.38)
"Donoghue, Daniel J.",CHEM 11 - The Periodic Table (A),SP10,158,63,85.70%,95.20%,3.98,B+ (3.68),B (3.18)
"Crowley, Thomas E.",CHEM 112B - Molecular Biochemistry Lab (A),SP10,28,17,82.40%,100.00%,9.68,A- (3.71),B+ (3.53)
"Ghosh, Gourisankar",CHEM 112B - Molecular Biochemistry Lab (B),SP10,28,11,90.90%,81.80%,7.05,A- (3.82),B+ (3.38)
"Komives, Elizabeth A",CHEM 113 - Physical Chem/Biol Macromolec (A),SP10,9,2,100.00%,100.00%,12.5,B (3.00),N/A
"Wolynes, Peter Guy",CHEM 113 - Physical Chem/Biol Macromolec (A),SP10,9,2,100.00%,100.00%,4.5,B (3.00),N/A
"Hoffmann, Alexander",CHEM 114C - Biosynthesis of Macromolecules (A),SP10,201,81,87.50%,90.00%,6.68,B (3.26),B- (2.71)
"Tukey, Robert H",CHEM 118 - Pharmacology and Toxicology (A),SP10,110,58,98.20%,93.00%,6.16,B+ (3.49),B- (2.71)
"Figueroa, Joshua",CHEM 120A - Inorganic Chemistry I (A),SP10,102,55,74.50%,78.20%,6.57,B (3.12),C+ (2.60)
"Rheingold, Arnold L",CHEM 120A - Inorganic Chemistry I (A),SP10,102,50,72.30%,63.80%,5.97,B (3.14),C+ (2.60)
"Sailor, Michael Joseph",CHEM 123 - Advanced Inorganic Chem Lab (A),SP10,10,6,100.00%,100.00%,6.17,B (3.17),N/A
"Cohen, Seth M",CHEM 124 - Bioinorganic Chemistry (A),SP10,33,19,73.70%,94.70%,5.72,B (3.25),C+ (2.58)
"Cohen, Seth M",CHEM 125 - Bioinorganic Chemistry (A),SP10,33,19,73.70%,94.70%,5.72,B (3.25),C+ (2.58)
"Joseph, Simpson",CHEM 13 - Chemistry of Life (A),SP10,145,63,81.70%,88.30%,4.6,B+ (3.30),B (3.11)
"Galperin, Michael",CHEM 133 - Physical Chemistry (A),SP10,60,31,38.70%,41.90%,8.11,B- (2.79),B+ (3.41)
"Sinha, Amitabha",CHEM 135 - Molecular Spectroscopy (A),SP10,3,2,100.00%,100.00%,5.5,B (3.00),N/A
"Yang, Jerry",CHEM 140A - Organic Chemistry I (A),SP10,299,120,82.40%,83.90%,7.83,B- (2.99),C+ (2.41)
"Hoeger, Carl",CHEM 140B - Organic Chemistry II (A),SP10,350,140,73.00%,82.60%,8.69,B- (2.87),C+ (2.53)
"Hoeger, Carl",CHEM 140B - Organic Chemistry II (B),SP10,361,165,70.10%,79.60%,9,B- (2.84),C+ (2.53)
"Albizati, Kim F.",CHEM 140C - Organic Chemistry III (A),SP10,367,166,85.70%,99.40%,7.46,B (3.15),C+ (2.63)
"Ternansky, Robert J.",CHEM 140C - Organic Chemistry III (B),SP10,249,135,83.50%,87.40%,10.56,B (3.17),B- (2.73)
"Tor, Yitzhak",CHEM 140CH - Honors Organic Chemistry (A),SP10,55,40,100.00%,100.00%,6.2,A- (3.73),B+ (3.48)
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),SP10,395,162,84.50%,83.50%,8.29,B (3.24),B (3.01)
"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),SP10,84,46,73.90%,78.30%,7.15,B- (2.87),B+ (3.38)
"Weizman, Haim",CHEM 143D - Molecular Design & Synthesis (A),SP10,15,8,100.00%,100.00%,12.5,B+ (3.38),N/A
"Burkart, Michael D",CHEM 157 - Natural Products Chemistry (A),SP10,60,29,89.30%,93.10%,5.93,B (3.30),B (3.24)
"Molinski, Tadeusz",CHEM 158 - Applied Spectroscopy (A),SP10,4,2,50.00%,50.00%,10.5,B+ (3.50),N/A
"Baker, Timothy Stanley",CHEM 164 - Structural Biology of Viruses (A),SP10,14,5,80.00%,100.00%,4.1,B+ (3.33),N/A
"Molina, Mario",CHEM 173 - Atmospheric Chemistry (A),SP10,9,3,100.00%,100.00%,5.17,B+ (3.67),N/A
"Prather, Kimberly A",CHEM 173 - Atmospheric Chemistry (A),SP10,9,3,100.00%,100.00%,5.17,B+ (3.67),N/A
"Dickson, Andrew Gilmore",CHEM 174 - Chem Prin of Marine Systems (A),SP10,51,24,75.00%,79.20%,4.08,B+ (3.39),B (3.06)
"Paesani, Francesco",CHEM 185 - Intro/Computational Chemistry (A),SP10,3,1,100.00%,100.00%,6.5,A (4.00),N/A
"Czworkowski, John",CHEM 188 - Capstone Sem in Science Eductn (A),SP10,11,8,100.00%,100.00%,4.5,B+ (3.50),N/A
"Tezcan, Faik",CHEM 6A - General Chemistry I (A),SP10,157,75,82.40%,79.70%,6.14,B (3.06),C- (1.96)
"Crowell, John E",CHEM 6B - General Chemistry II (A),SP10,295,113,70.90%,53.20%,7.34,C+ (2.69),C (2.29)
"Johnson, Christina A",CHEM 6B - General Chemistry II (B),SP10,333,153,85.80%,98.00%,8.55,B- (2.99),C+ (2.55)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (A),SP10,247,125,69.60%,79.80%,8.97,B+ (3.35),B- (2.97)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (B),SP10,267,131,73.40%,77.30%,8.84,B (3.29),B- (2.97)
"Kubiak, Clifford Paul",CHEM 6C - General Chemistry III (A),SP10,351,185,89.60%,75.80%,6.71,B (3.25),B- (2.85)
"Brydges, Stacey",CHEM 6C - General Chemistry III (B),SP10,102,36,91.40%,82.90%,5.99,B+ (3.33),B- (2.99)
"Brydges, Stacey",CHEM 6C - General Chemistry III (C),SP10,226,100,90.90%,81.60%,6.62,B (3.25),B- (2.99)
"Johnson, Christina A",CHEM 6C - General Chemistry III (D),SP10,349,177,87.00%,98.90%,7.96,B (3.29),B- (2.95)
"Cohen, Seth M",CHEM 6CH - Honors General Chemistry III (A),SP10,87,72,88.90%,98.60%,6.28,B+ (3.34),B- (2.77)
"Weizman, Haim",CHEM 87 - Freshman Seminar (A),SP10,15,8,87.50%,100.00%,1.5,N/A,N/A
"Tukey, Robert H",CHEM 92 - Undergrad Pharmacology Seminar (A),SP10,151,71,92.90%,97.10%,1.04,A- (3.80),N/A
"Czworkowski, John",CHEM 96 - Introductn to Teaching Science (A),SP10,12,5,100.00%,100.00%,4.5,B+ (3.60),N/A
"Feng, Da Fei",CHEM 100A - Analytical Chem Lab (A),WI10,55,26,61.50%,72.00%,12.96,B+ (3.50),B- (2.95)
"Pomeroy, Robert S.",CHEM 100B - Fundamentls/Instrumentl Analys (A),WI10,15,6,83.30%,100.00%,8.83,C+ (2.67),N/A
"Pomeroy, Robert S.",CHEM 100BL - Instrumental Analysis Lab (A),WI10,14,6,83.30%,100.00%,9.17,B (3.00),N/A
"Kim, Judy E.",CHEM 105A - Physical Chemistry Laboratory (A),WI10,31,14,85.70%,85.70%,9.36,B+ (3.38),B- (2.89)
"Crowley, Thomas E.",CHEM 108 - Molecular Biochemistry Lab (A),WI10,33,15,71.40%,92.90%,8.64,B+ (3.38),B+ (3.31)
"Crowley, Thomas E.",CHEM 108 - Molecular Biochemistry Lab (B),WI10,20,10,100.00%,100.00%,6.3,B+ (3.50),B+ (3.31)
"Crowley, Thomas E.",CHEM 112A - Molecular Biochemistry Lab (A),WI10,33,15,71.40%,92.90%,8.64,B+ (3.38),B+ (3.31)
"Crowley, Thomas E.",CHEM 112A - Molecular Biochemistry Lab (B),WI10,20,10,100.00%,100.00%,6.3,B+ (3.50),B+ (3.31)
"Opella, Stanley J",CHEM 114A - Biochemical Structure&Function (A),WI10,85,29,100.00%,89.70%,4.16,B+ (3.69),B- (2.85)
"Dorrestein, Pieter",CHEM 114B - Biochem Energetics&Metabolism (A),WI10,198,67,73.10%,81.80%,7.01,B+ (3.38),C+ (2.69)
"Wang, Wei",CHEM 114B - Biochem Energetics&Metabolism (A),WI10,198,67,70.10%,49.30%,7.23,B+ (3.35),C+ (2.69)
"Nakagawa, Terunaga",CHEM 12 - Molecules and Reactions (A),WI10,174,76,41.10%,32.40%,4.45,B- (2.76),B (3.28)
"Hendrickson, David N",CHEM 120B - Inorganic Chemistry II (A),WI10,67,31,83.30%,80.00%,3.92,B+ (3.58),B+ (3.32)
"Sailor, Michael Joseph",CHEM 123 - Advanced Inorganic Chem Lab (A),WI10,9,6,100.00%,100.00%,4.5,B+ (3.67),N/A
"Tauber, Michael",CHEM 127 - Physical Chemistry (A),WI10,169,73,52.80%,65.80%,8.94,B (3.20),C+ (2.59)
"Lindenberg, Katja",CHEM 132 - Physical Chemistry (A),WI10,79,35,82.90%,91.40%,8.04,B+ (3.32),C+ (2.50)
"Gianneschi, Nathan",CHEM 140A - Organic Chemistry I (A),WI10,359,141,84.40%,88.70%,8.1,B (3.13),C+ (2.47)
"Oconnor, Joseph M.",CHEM 140A - Organic Chemistry I (B),WI10,385,129,82.20%,92.20%,8.62,B (3.12),C+ (2.60)
"Whitesell, James K.",CHEM 140A - Organic Chemistry I (C),WI10,142,34,82.40%,55.90%,6.97,B (3.03),C+ (2.37)
"Burkart, Michael D",CHEM 140B - Organic Chemistry II (A),WI10,391,193,83.90%,96.30%,7.85,B (3.21),B- (2.88)
"Theodorakis, Emmanouil",CHEM 140B - Organic Chemistry II (B),WI10,365,125,70.20%,82.30%,8.29,B (3.02),C+ (2.60)
"Hoeger, Carl",CHEM 140B - Organic Chemistry II (C),WI10,277,97,86.60%,90.60%,9.32,B (3.16),C+ (2.62)
"Weizman, Haim",CHEM 140BH - Honors Organic Chemistry (A),WI10,49,35,94.10%,97.10%,6.44,B+ (3.69),A- (3.81)
"Albizati, Kim F.",CHEM 140C - Organic Chemistry III (A),WI10,360,122,82.80%,97.50%,7.57,B (3.05),C+ (2.54)
"Ternansky, Robert J.",CHEM 143A - Organic Chemistry Laboratory (A),WI10,373,165,76.40%,92.10%,6.34,B (3.19),B (3.11)
"Weizman, Haim",CHEM 143AH - Honors Organic Chemistry Lab (A),WI10,42,24,91.70%,95.80%,7.92,B+ (3.42),B (3.22)
"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),WI10,68,30,83.30%,83.30%,9.37,B+ (3.33),B (3.27)
"Perrin, Charles L.",CHEM 146 - Kinetics & Mechan of Org React (A),WI10,10,6,80.00%,100.00%,6.5,B (3.20),N/A
"Pomeroy, Robert S.",CHEM 149B - Environmental Chemistry (A),WI10,28,21,95.20%,100.00%,5.45,B (3.20),B (3.09)
"Wilson, Beth",CHEM 15 - Chemistry of the Universe (A),WI10,66,23,78.30%,60.90%,2.41,B (3.29),B (3.26)
"Nicolaou, Kyriacos C",CHEM 151 - Molecules That Changed World (A),WI10,106,50,89.80%,92.00%,4.82,B+ (3.57),B (3.13)
"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),WI10,17,7,85.70%,100.00%,6.5,A- (3.71),N/A
"Baker, Timothy Stanley",CHEM 165 - 3D Elctron Microscopy/Macromol (A),WI10,11,6,100.00%,100.00%,5.5,B (3.00),N/A
"Pomeroy, Robert S.",CHEM 172 - Environmental Chemistry (A),WI10,28,21,95.20%,100.00%,5.45,B (3.20),B (3.09)
"Czworkowski, John",CHEM 187 - Foundn of Teach&Learn Science (A),WI10,13,6,100.00%,100.00%,4.5,A- (3.80),N/A
"Newsam, John",CHEM 192 - Sr Seminar in Chem & Biochem (A),WI10,6,4,100.00%,100.00%,1,N/A,N/A
"Sailor, Michael Joseph",CHEM 192 - Sr Seminar in Chem & Biochem (A),WI10,6,2,100.00%,100.00%,0.5,N/A,N/A
"Sinha, Amitabha",CHEM 6A - General Chemistry I (A),WI10,116,48,80.40%,66.70%,7.57,B- (2.86),C+ (2.36)
"Hoeger, Carl",CHEM 6A - General Chemistry I (B),WI10,307,149,90.60%,94.00%,8.26,B- (2.97),C+ (2.69)
"Weinberger, Leor",CHEM 6A - General Chemistry I (C),WI10,302,228,90.70%,79.10%,5.61,B (3.15),B- (2.90)
"Muller, Ulrich K.",CHEM 6B - General Chemistry II (A),WI10,196,105,91.40%,65.70%,5.06,B+ (3.33),C+ (2.64)
"Brydges, Stacey",CHEM 6B - General Chemistry II (B),WI10,92,44,93.20%,93.20%,7.23,B (3.19),B- (2.80)
"Johnson, Christina A",CHEM 6B - General Chemistry II (C),WI10,346,179,90.90%,93.80%,8.41,B (3.23),B- (2.89)
"Johnson, Christina A",CHEM 6B - General Chemistry II (D),WI10,350,171,92.20%,91.10%,8.82,B (3.25),B- (2.89)
"Kummel, Andrew C",CHEM 6B - General Chemistry II (E),WI10,339,189,87.00%,82.20%,7.58,B (3.05),C+ (2.67)
"Weare, John H.",CHEM 6BH - Honors General Chemistry II (A),WI10,118,68,61.80%,42.60%,7.56,B (3.24),B+ (3.45)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (A),WI10,239,93,72.50%,78.00%,8.57,B (3.24),B- (2.88)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (B),WI10,242,91,70.50%,78.70%,8.34,B (3.25),B- (2.88)
"Ghosh, Partho",CHEM 6C - General Chemistry III (A),WI10,264,109,87.50%,84.30%,5.38,B (3.15),B- (2.81)
"Czworkowski, John",CHEM 87 - Freshman Seminar (A),WI10,13,8,100.00%,100.00%,1.07,N/A,N/A
"Weizman, Haim",CHEM 87 - Freshman Seminar (B),WI10,17,9,66.70%,77.80%,0.5,N/A,N/A
"Czworkowski, John",CHEM 96 - Introductn to Teaching Science (A),WI10,15,8,87.50%,100.00%,3.93,A- (3.86),N/A
"Feng, Da Fei",CHEM 100A - Analytical Chem Lab (A),FA09,75,66,68.20%,80.30%,8.05,B+ (3.57),B (3.11)
"Tauber, Michael",CHEM 105A - Physical Chemistry Laboratory (A),FA09,20,19,50.00%,83.30%,10.08,B- (2.94),B- (2.88)
"Crowley, Thomas E.",CHEM 108 - Molecular Biochemistry Lab (A),FA09,33,15,92.30%,100.00%,8.1,B+ (3.38),B (3.30)
"Jennings, Patricia A.",CHEM 108 - Molecular Biochemistry Lab (A),FA09,33,15,93.30%,86.70%,8.63,B+ (3.38),B (3.30)
"Crowley, Thomas E.",CHEM 108 - Molecular Biochemistry Lab (B),FA09,30,20,94.70%,94.70%,6.4,B+ (3.32),B (3.30)
"Jennings, Patricia A.",CHEM 108 - Molecular Biochemistry Lab (B),FA09,30,12,91.70%,91.70%,6,B+ (3.33),B (3.30)
"Brydges, Stacey",CHEM 11 - The Periodic Table (A),FA09,213,141,84.60%,95.60%,3.98,B+ (3.33),B (3.23)
"Brydges, Stacey",CHEM 11 - The Periodic Table (B),FA09,210,159,77.60%,85.80%,3.57,B+ (3.54),B (3.23)
"Crowley, Thomas E.",CHEM 112A - Molecular Biochemistry Lab (A),FA09,33,15,92.30%,100.00%,8.1,B+ (3.38),B (3.30)
"Jennings, Patricia A.",CHEM 112A - Molecular Biochemistry Lab (A),FA09,33,15,93.30%,86.70%,8.63,B+ (3.38),B (3.30)
"Crowley, Thomas E.",CHEM 112A - Molecular Biochemistry Lab (B),FA09,30,20,94.70%,94.70%,6.4,B+ (3.33),B (3.30)
"Jennings, Patricia A.",CHEM 112A - Molecular Biochemistry Lab (B),FA09,30,12,91.70%,91.70%,6,B+ (3.33),B (3.30)
"Viadiu, Hector",CHEM 114A - Biochemical Structure&Function (A),FA09,190,154,89.50%,84.80%,5.75,B+ (3.40),B- (2.99)
"Hendrickson, David N",CHEM 120A - Inorganic Chemistry I (A),FA09,193,79,94.80%,96.10%,4.12,A- (3.76),B+ (3.32)
"Crowell, John E",CHEM 126 - Physical Chemistry (A),FA09,161,32,69.00%,79.30%,8.44,B+ (3.34),C+ (2.54)
"Lindenberg, Katja",CHEM 131 - Physical Chemistry (A),FA09,100,69,69.10%,80.90%,9.08,B (3.12),C+ (2.37)
"Ternansky, Robert J.",CHEM 140A - Organic Chemistry I (A),FA09,215,191,83.20%,95.30%,9.49,B (3.20),B- (2.72)
"Whitesell, James K.",CHEM 140A - Organic Chemistry I (B),FA09,176,70,81.20%,60.90%,6.41,B+ (3.42),C (2.19)
"Perrin, Charles L.",CHEM 140A - Organic Chemistry I (C),FA09,336,255,91.80%,96.00%,7.2,B (3.23),C+ (2.68)
"Albizati, Kim F.",CHEM 140A - Organic Chemistry I (D),FA09,296,238,91.10%,99.20%,7.05,B (3.23),B- (2.72)
"Kobayashi, Yoshihisa",CHEM 140B - Organic Chemistry II (A),FA09,344,86,69.40%,39.30%,6.83,B (3.04),C+ (2.50)
"Hermann, Thomas",CHEM 140C - Organic Chemistry III (A),FA09,279,195,86.70%,89.70%,6.59,B+ (3.36),B- (2.73)
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),FA09,468,177,81.40%,93.00%,7.67,B+ (3.37),B (3.02)
"Ternansky, Robert J.",CHEM 143C - Organic Chemistry Laboratory (A),FA09,71,64,90.50%,96.80%,5.71,B+ (3.30),B (3.21)
"Pomeroy, Robert S.",CHEM 149A - Environmental Chemistry (A),FA09,75,58,96.50%,94.80%,4.84,B+ (3.39),B (3.20)
"Oconnor, Joseph M.",CHEM 152 - Synthetic Methods/Organic Chem (A),FA09,22,26,73.10%,96.20%,3.42,B+ (3.58),B (3.27)
"Tor, Yitzhak",CHEM 154 - Mechanisms/Organic Reactions (A),FA09,48,56,100.00%,98.20%,4.64,B+ (3.53),B+ (3.62)
"Pomeroy, Robert S.",CHEM 171 - Environmental Chemistry (A),FA09,75,58,96.50%,94.80%,4.84,B+ (3.39),B (3.20)
"Kim, Judy E.",CHEM 192 - Sr Seminar in Chem & Biochem (A),FA09,6,5,100.00%,100.00%,1.7,N/A,N/A
"Hoeger, Carl",CHEM 4 - Basic Chemistry (A),FA09,297,123,95.10%,95.90%,5.7,B (3.07),B- (2.85)
"Czworkowski, John",CHEM 6A - General Chemistry I (A),FA09,252,201,82.70%,64.00%,5.94,B (3.07),C+ (2.68)
"Czworkowski, John",CHEM 6A - General Chemistry I (B),FA09,279,228,86.30%,61.90%,6.68,B (3.09),C+ (2.68)
"Johnson, Christina A",CHEM 6A - General Chemistry I (C),FA09,340,289,95.80%,99.30%,7.56,B (3.27),B- (2.88)
"Stuart, Christina",CHEM 6A - General Chemistry I (D),FA09,333,248,93.80%,92.10%,7.68,B (3.09),C+ (2.66)
"Stuart, Christina",CHEM 6A - General Chemistry I (E),FA09,328,222,90.00%,92.30%,7.4,B (3.10),C+ (2.66)
"Hoeger, Carl",CHEM 6AH - Honors General Chemistry I (A),FA09,151,98,79.60%,99.00%,7.52,B (3.03),B- (2.80)
"Kim, Judy E.",CHEM 6B - General Chemistry II (A),FA09,269,167,83.60%,79.30%,6.2,B (3.05),C+ (2.60)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (A),FA09,253,100,59.80%,83.70%,9.62,B (3.27),B- (2.87)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (B),FA09,253,46,58.10%,77.30%,8.2,B+ (3.39),B- (2.87)
"Johnson, Christina A",CHEM 6C - General Chemistry III (A),FA09,293,220,85.40%,98.10%,6.19,B (3.00),B- (2.77)
"Trogler, William C",CHEM 6C - General Chemistry III (B),FA09,173,60,84.50%,67.80%,5.17,B (3.27),C+ (2.62)
"Czworkowski, John",CHEM 87 - Freshman Seminar (A),FA09,11,11,100.00%,100.00%,1.23,N/A,N/A
"Ellis, Arthur",CHEM 87 - Freshman Seminar (B),FA09,17,17,100.00%,100.00%,0.5,A (4.00),N/A
"Fox, Marye Anne",CHEM 87 - Freshman Seminar (B),FA09,17,17,100.00%,100.00%,0.5,N/A,N/A
"Pomeroy, Robert S.",CHEM 100A - Analytical Chem Lab (A),SU09,18,11,63.60%,90.90%,12.32,B+ (3.50),N/A
"Knowles, Aileen",CHEM 114A - Biochemical Structure&Function (A),SU09,44,16,93.80%,68.80%,9.38,B (3.25),N/A
"Oconnor, Joseph M.",CHEM 140A - Organic Chemistry I (A),SU09,224,50,89.80%,97.90%,12.21,B (3.19),N/A
